Date,Close
2015-01-02,552.6773071289062
2015-01-05,546.2333374023438
2015-01-06,537.3112182617188
2015-01-07,546.2333374023438
2015-01-08,557.138427734375
2015-01-09,560.6079711914062
2015-01-12,556.6425170898438
2015-01-13,567.5474243164062
2015-01-14,560.1122436523438
2015-01-15,555.1558227539062
2015-01-16,559.1209716796875
2015-01-19,566.0603637695312
2015-01-20,573.0000610351562
2015-01-21,577.95654296875
2015-01-22,575.4782104492188
2015-01-23,586.8787231445312
2015-01-26,591.83544921875
2015-01-27,596.2965698242188
2015-01-28,602.7404174804688
2015-01-29,603.731689453125
2015-01-30,605.2188110351562
2015-02-02,602.7404174804688
2015-02-03,605.2188110351562
2015-02-04,606.2100219726562
2015-02-05,604.7229614257812
2015-02-06,599.270751953125
2015-02-09,604.7229614257812
2015-02-10,602.24462890625
2015-02-11,607.2015380859375
2015-02-12,630.0023803710938
2015-02-13,632.4808959960938
2015-02-16,637.9331665039062
2015-02-17,631.985107421875
2015-02-18,648.342529296875
2015-02-19,646.3594970703125
2015-02-20,649.3338012695312
2015-02-23,656.7688598632812
2015-02-24,671.6392211914062
2015-02-25,681.552734375
2015-02-26,683.0396728515625
2015-02-27,681.552734375
2015-03-02,668.16943359375
2015-03-03,652.803466796875
2015-03-04,662.7169799804688
2015-03-05,658.7515869140625
2015-03-06,656.7688598632812
2015-03-09,657.76025390625
2015-03-10,648.8381958007812
2015-03-11,655.281982421875
2015-03-12,664.7000122070312
2015-03-13,667.673583984375
2015-03-16,670.1520385742188
2015-03-17,669.1607666015625
2015-03-18,673.6218872070312
2015-03-19,627.4031372070312
2015-03-20,624.9234008789062
2015-03-23,623.9315795898438
2015-03-24,624.427490234375
2015-03-25,622.4436645507812
2015-03-26,619.4678344726562
2015-03-27,618.475830078125
2015-03-30,620.95556640625
2015-03-31,619.963623046875
2015-04-01,627.4031372070312
2015-04-02,633.850830078125
2015-04-07,642.2825927734375
2015-04-08,645.7542724609375
2015-04-09,653.6898193359375
2015-04-10,653.1937866210938
2015-04-13,663.11328125
2015-04-14,655.1776123046875
