Date,Close
2015-01-02,2745.020751953125
2015-01-05,2749.5654296875
2015-01-06,2729.114501953125
2015-01-07,2785.923828125
2015-01-08,2835.915283203125
2015-01-09,2810.919921875
2015-01-12,2835.915283203125
2015-01-13,2849.5498046875
2015-01-14,2867.728271484375
2015-01-15,2913.176025390625
2015-01-16,2951.806396484375
2015-01-19,2967.712646484375
2015-01-20,3022.249267578125
2015-01-21,3033.611572265625
2015-01-22,3083.604248046875
2015-01-23,3135.86767578125
2015-01-26,3158.59130859375
2015-01-27,3108.60009765625
2015-01-28,3165.408935546875
2015-01-29,3172.22607421875
2015-01-30,3129.051513671875
2015-02-02,3174.498779296875
2015-02-03,3204.039306640625
2015-02-04,3181.31591796875
2015-02-05,3206.3115234375
2015-02-06,3183.587646484375
2015-02-09,3113.144775390625
2015-02-10,3113.144775390625
2015-02-11,3115.417236328125
2015-02-12,3106.327392578125
2015-02-13,3140.4130859375
2015-02-16,3113.144775390625
2015-02-17,3106.327392578125
2015-02-18,3024.52197265625
2015-02-19,3056.3349609375
2015-02-20,3022.249267578125
2015-02-23,3040.4287109375
2015-02-24,3035.883544921875
2015-02-25,3022.249267578125
2015-02-26,3056.3349609375
2015-02-27,3069.97021484375
2015-03-02,3117.688720703125
2015-03-03,3101.7822265625
2015-03-04,3090.420654296875
2015-03-05,3126.778564453125
2015-03-06,3033.611572265625
2015-03-09,3006.343017578125
2015-03-10,2960.895263671875
2015-03-11,2976.802490234375
2015-03-12,2952.328857421875
2015-03-13,2979.602783203125
2015-03-16,3018.239013671875
2015-03-17,3006.875732421875
2015-03-18,3061.422119140625
2015-03-19,3095.513671875
2015-03-20,3113.69580078125
2015-03-23,3097.78662109375
2015-03-24,3136.42333984375
2015-03-25,3104.60546875
2015-03-26,3052.33154296875
2015-03-27,3059.149658203125
2015-03-30,3052.33154296875
2015-03-31,3022.784912109375
2015-04-01,3036.421875
2015-04-02,3034.149169921875
2015-04-07,3065.967529296875
2015-04-08,3090.968505859375
2015-04-09,3111.423095703125
2015-04-10,3152.333251953125
2015-04-13,3106.877197265625
2015-04-14,3125.060302734375
2015-04-15,3122.786376953125
2015-04-16,3077.331298828125
2015-04-17,3059.149658203125
2015-04-20,3075.058837890625
2015-04-21,3086.42236328125
2015-04-22,3084.150146484375
2015-04-23,3070.513427734375
2015-04-24,3065.967529296875
2015-04-27,3068.239990234375
2015-04-28,3047.78564453125
2015-04-29,3036.421875
2015-04-30,3040.967041015625
2015-05-01,3022.784912109375
2015-05-05,2990.96630859375
2015-05-06,2963.693115234375
2015-05-07,2947.782958984375
2015-05-08,3063.694580078125
2015-05-11,3047.78564453125
2015-05-12,3015.966796875
2015-05-13,3050.058349609375
2015-05-14,3086.42236328125
2015-05-15,3138.6962890625
2015-05-18,3129.605712890625
2015-05-19,3197.788330078125
2015-05-20,3136.42333984375
2015-05-21,3084.150146484375
2015-05-22,3081.876953125
2015-05-26,3045.512939453125
2015-05-27,3072.785400390625
2015-05-28,3075.058837890625
2015-05-29,3038.6943359375
2015-06-01,3059.149658203125
2015-06-02,2993.239013671875
2015-06-03,2954.6015625
2015-06-04,2956.87451171875
2015-06-05,2909.146484375
2015-06-08,2906.873779296875
2015-06-09,2920.510009765625
2015-06-10,2954.6015625
2015-06-11,3002.33056640625
2015-06-12,2965.965576171875
2015-06-15,2947.782958984375
2015-06-16,2929.60205078125
2015-06-17,2865.964111328125
2015-06-18,2888.69140625
2015-06-19,2863.6904296875
2015-06-22,2913.69189453125
2015-06-23,2925.05615234375
2015-06-24,2886.4189453125
2015-06-25,2877.328369140625
2015-06-26,2863.6904296875
2015-06-29,2818.2353515625
2015-06-30,2797.780517578125
2015-07-01,2847.781982421875
2015-07-02,2847.781982421875
2015-07-03,2865.964111328125
2015-07-06,2836.417236328125
2015-07-07,2836.417236328125
2015-07-08,2861.41845703125
2015-07-09,2909.146484375
2015-07-10,2940.96533203125
2015-07-13,3009.148681640625
2015-07-14,2981.875244140625
2015-07-15,2995.511962890625
2015-07-16,3020.512451171875
2015-07-17,3015.966796875
2015-07-20,3022.784912109375
2015-07-21,2986.42041015625
2015-07-22,2954.6015625
2015-07-23,2922.783203125
2015-07-24,2915.96484375
2015-07-27,2909.146484375
