Date,Close
2015-01-02,666.8092041015625
2015-01-05,661.8514404296875
2015-01-06,660.8599243164062
2015-01-07,648.96142578125
2015-01-08,656.893798828125
2015-01-09,651.9362182617188
2015-01-12,646.4827880859375
2015-01-13,644.0038452148438
2015-01-14,635.5757446289062
2015-01-15,642.5165405273438
2015-01-16,644.9953002929688
2015-01-19,658.3810424804688
2015-01-20,640.0377197265625
2015-01-21,645.9869384765625
2015-01-22,692.0933837890625
2015-01-23,687.1358032226562
2015-01-26,687.6314697265625
2015-01-27,680.6907348632812
2015-01-28,678.7075805664062
2015-01-29,657.8853149414062
2015-01-30,673.2542114257812
2015-02-02,679.69921875
2015-02-03,696.0595092773438
2015-02-04,688.623046875
2015-02-05,702.0089111328125
2015-02-06,697.0511474609375
2015-02-09,712.419921875
2015-02-10,725.8057250976562
2015-02-11,712.419921875
2015-02-12,730.7633666992188
2015-02-13,731.2591552734375
2015-02-16,734.7295532226562
2015-02-17,734.2337646484375
2015-02-18,738.1998901367188
2015-02-19,733.7379760742188
2015-02-20,731.2591552734375
2015-02-23,728.7803955078125
2015-02-24,725.3099975585938
2015-02-25,731.7549438476562
2015-02-26,770.4249267578125
2015-02-27,760.5095825195312
2015-03-02,753.5687866210938
2015-03-03,725.8057250976562
2015-03-04,730.2676391601562
2015-03-05,742.166015625
2015-03-06,740.1829223632812
2015-03-09,743.6533813476562
2015-03-10,734.2337646484375
2015-03-11,733.7379760742188
2015-03-12,741.1744995117188
2015-03-13,748.611083984375
2015-03-16,763.4840698242188
2015-03-17,765.9630126953125
2015-03-18,767.4502563476562
2015-03-19,770.920654296875
2015-03-20,781.8275756835938
2015-03-23,784.80224609375
2015-03-24,788.7683715820312
2015-03-25,782.3233642578125
2015-03-26,768.4418334960938
2015-03-27,767.4502563476562
2015-03-30,770.920654296875
2015-03-31,771.4164428710938
2015-04-01,769.9290161132812
2015-04-02,788.2725830078125
2015-04-07,783.8107299804688
2015-04-08,773.8953247070312
2015-04-09,771.4164428710938
2015-04-10,770.4249267578125
2015-04-13,779.3486938476562
2015-04-14,768.4418334960938
2015-04-15,782.819091796875
2015-04-16,770.4249267578125
2015-04-17,776.3741455078125
2015-04-20,793.7260131835938
2015-04-21,806.1202392578125
2015-04-22,833.3875732421875
2015-04-23,827.9341430664062
2015-04-24,832.8917236328125
2015-04-27,825.4552612304688
2015-04-28,820.9932250976562
2015-04-29,811.0780029296875
2015-04-30,815.0440673828125
2015-05-01,811.5736083984375
2015-05-05,808.59912109375
2015-05-06,815.539794921875
2015-05-07,822.1598510742188
2015-05-08,841.4989624023438
2015-05-11,852.904052734375
2015-05-12,835.54833984375
2015-05-13,838.0278930664062
2015-05-14,842.986572265625
2015-05-15,849.4329223632812
2015-05-18,842.986572265625
2015-05-19,833.56494140625
2015-05-20,839.5154418945312
2015-05-21,836.0443115234375
2015-05-22,820.672119140625
2015-05-26,817.2011108398438
2015-05-27,828.1102294921875
2015-05-28,822.6556396484375
2015-05-29,823.151611328125
2015-06-01,827.1184692382812
2015-06-02,828.6061401367188
2015-06-03,821.1680297851562
2015-06-04,810.7546997070312
2015-06-05,812.7381591796875
2015-06-08,825.1350708007812
2015-06-09,818.6887817382812
2015-06-10,825.6309204101562
2015-06-11,836.0443115234375
2015-06-12,821.6639404296875
2015-06-15,805.300048828125
2015-06-16,804.3082885742188
2015-06-17,801.3330688476562
2015-06-18,794.3908081054688
2015-06-19,799.3495483398438
2015-06-22,811.7464599609375
2015-06-23,814.2257690429688
2015-06-24,812.7381591796875
2015-06-25,819.6805419921875
2015-06-26,812.7381591796875
2015-06-29,797.3661499023438
2015-06-30,811.7464599609375
2015-07-01,820.1763305664062
2015-07-02,842.986572265625
2015-07-03,844.4741821289062
2015-07-06,838.0278930664062
2015-07-07,828.1102294921875
2015-07-08,823.151611328125
2015-07-09,833.0691528320312
2015-07-10,841.9947509765625
2015-07-13,855.38330078125
2015-07-14,866.2926635742188
2015-07-15,874.2265014648438
2015-07-16,879.1854248046875
2015-07-17,883.6483154296875
2015-07-20,901.0037231445312
2015-07-21,904.9708251953124
2015-07-22,898.0286254882812
2015-07-23,898.5244140625
2015-07-24,916.3758544921876
2015-07-27,901.4996948242188
2015-07-28,900.5079345703125
2015-07-29,901.4996948242188
2015-07-30,897.0368041992188
2015-07-31,899.0203247070312
2015-08-03,887.119384765625
2015-08-04,890.5905151367188
2015-08-05,888.60693359375
2015-08-06,885.6318359375
2015-08-07,875.2183837890625
2015-08-10,877.6976928710938
2015-08-11,875.2183837890625
2015-08-12,863.8133544921875
