Date,Close
2015-01-02,172.9803924560547
2015-01-05,174.87734985351562
2015-01-06,177.5872039794922
2015-01-07,177.49679565429688
2015-01-08,177.31619262695312
2015-01-09,173.70297241210938
2015-01-12,173.6127166748047
2015-01-13,175.6902618408203
2015-01-14,166.20574951171875
2015-01-15,169.2769317626953
2015-01-16,169.90921020507812
2015-01-19,169.6382598876953
2015-01-20,174.3354034423828
2015-01-21,170.72219848632812
2015-01-22,170.72219848632812
2015-01-23,174.3354034423828
2015-01-26,176.7742156982422
2015-01-27,172.34814453125
2015-01-28,175.23866271972656
2015-01-29,174.60633850097656
2015-01-30,175.1482696533203
2015-02-02,181.38104248046875
2015-02-03,185.5361785888672
2015-02-04,186.71044921875
2015-02-05,187.7040863037109
2015-02-06,187.884765625
2015-02-09,184.72315979003903
2015-02-10,182.0133209228516
2015-02-11,181.38104248046875
2015-02-12,183.8199157714844
2015-02-13,186.5297698974609
2015-02-16,183.6392364501953
2015-02-17,183.72959899902344
2015-02-18,184.90383911132807
2015-02-19,186.71044921875
2015-02-20,186.34909057617188
2015-02-23,191.0462188720703
2015-02-24,189.87200927734372
2015-02-25,191.94952392578125
2015-02-26,191.1365966796875
2015-02-27,190.23333740234372
2015-03-02,191.0462188720703
2015-03-03,187.07171630859372
2015-03-04,187.884765625
2015-03-05,187.884765625
2015-03-06,187.61370849609372
2015-03-09,185.98776245117188
2015-03-10,185.7168426513672
2015-03-11,186.07818603515625
2015-03-12,186.98147583007807
2015-03-13,186.98147583007807
2015-03-16,188.2460479736328
2015-03-17,189.69137573242188
2015-03-18,190.4139404296875
2015-03-19,191.5882110595703
2015-03-20,192.03985595703125
2015-03-23,191.67860412597656
2015-03-24,192.40122985839844
2015-03-25,191.5882110595703
2015-03-26,190.59461975097656
2015-03-27,190.32357788085935
2015-03-30,190.32357788085935
2015-03-31,186.34909057617188
2015-04-01,189.3299865722656
2015-04-02,188.8782958984375
2015-04-07,193.3044891357422
2015-04-08,197.0079498291016
2015-04-09,196.64666748046875
2015-04-10,196.4659881591797
2015-04-13,194.388427734375
2015-04-14,194.20779418945312
2015-04-15,194.20779418945312
2015-04-16,191.94952392578125
2015-04-17,191.1365966796875
2015-04-20,194.20779418945312
2015-04-21,196.2852935791016
2015-04-22,195.8336944580078
2015-04-23,195.20135498046875
2015-04-24,196.91766357421875
2015-04-27,195.11106872558597
2015-04-28,192.22056579589844
2015-04-29,191.85923767089844
2015-04-30,191.5882110595703
2015-05-01,191.31723022460935
2015-05-05,189.69137573242188
2015-05-06,188.96871948242188
2015-05-07,183.3682861328125
2015-05-08,193.756103515625
2015-05-11,192.85281372070312
2015-05-12,191.4979248046875
2015-05-13,192.7625274658203
2015-05-14,193.214111328125
2015-05-15,196.2852935791016
2015-05-18,197.82095336914065
2015-05-19,200.07911682128903
2015-05-20,198.9049072265625
2015-05-21,198.0016326904297
2015-05-22,198.72422790527344
2015-05-26,196.4659881591797
2015-05-27,196.01437377929688
2015-05-28,193.575439453125
2015-05-29,192.13018798828125
2015-06-01,193.8464813232422
2015-06-02,193.3044891357422
2015-06-03,188.33639526367188
2015-06-04,187.61947631835935
2015-06-05,184.1868133544922
2015-06-08,184.7288360595703
2015-06-09,186.53550720214844
2015-06-10,191.23275756835935
2015-06-11,197.5560302734375
2015-06-12,198.0979766845703
2015-06-15,196.11068725585935
2015-06-16,195.1170654296875
2015-06-17,196.92372131347656
2015-06-18,196.0203857421875
2015-06-19,198.8206329345703
2015-06-22,198.7303466796875
2015-06-23,199.90463256835935
2015-06-24,199.4530334472656
2015-06-25,200.5370178222656
2015-06-26,201.89195251464844
2015-06-29,206.3182373046875
2015-06-30,206.58920288085935
2015-07-01,204.24058532714844
2015-07-02,201.07896423339844
2015-07-03,203.6082763671875
2015-07-06,209.75083923339844
2015-07-07,207.6731719970703
2015-07-08,206.04721069335935
2015-07-09,208.57647705078125
2015-07-10,208.2151641845703
2015-07-13,214.9901123046875
2015-07-14,212.28016662597656
2015-07-15,212.28016662597656
2015-07-16,213.0028076171875
2015-07-17,211.91879272460935
2015-07-20,213.18348693847656
2015-07-21,213.6350860595703
2015-07-22,212.28016662597656
2015-07-23,211.19615173339844
2015-07-24,211.1057891845703
2015-07-27,209.57020568847656
2015-07-28,212.28016662597656
2015-07-29,215.6223907470703
2015-07-30,214.8997039794922
2015-07-31,215.8030548095703
2015-08-03,214.71905517578125
2015-08-04,215.53211975097656
2015-08-05,219.41636657714844
2015-08-06,219.41636657714844
2015-08-07,221.22299194335935
2015-08-10,222.39730834960935
2015-08-11,217.2483367919922
2015-08-12,216.25474548339844
2015-08-13,219.32606506347656
2015-08-14,221.31333923339844
2015-08-17,229.44325256347656
2015-08-18,229.44325256347656
2015-08-19,226.9138946533203
2015-08-20,226.73326110839844
2015-08-21,223.11997985839844
2015-08-24,207.0408935546875
2015-08-25,211.3768310546875
2015-08-26,209.11849975585935
2015-08-27,212.3704071044922
2015-08-28,212.7317657470703
2015-09-01,206.1376037597656
2015-09-02,210.29286193847656
2015-09-03,213.0028076171875
2015-09-04,211.28643798828125
2015-09-07,212.18975830078125
2015-09-08,212.64146423339844
2015-09-09,213.18348693847656
2015-09-10,215.4417266845703
2015-09-11,215.8934326171875
2015-09-14,214.26747131347656
2015-09-15,214.0867919921875
2015-09-16,214.9901123046875
2015-09-17,215.53211975097656
2015-09-18,216.79676818847656
2015-09-21,219.05499267578125
2015-09-22,215.17076110839844
2015-09-23,214.17709350585935
2015-09-24,215.08038330078125
2015-09-25,216.5256805419922
2015-09-28,215.26104736328125
2015-09-29,213.09307861328125
2015-09-30,214.9901123046875
2015-10-01,215.53211975097656
2015-10-02,217.42901611328125
2015-10-05,218.60337829589844
2015-10-06,218.33233642578125
2015-10-07,216.79676818847656
2015-10-08,214.8997039794922
2015-10-09,215.26104736328125
2015-10-12,216.5256805419922
2015-10-13,216.5256805419922
2015-10-14,213.7254638671875
2015-10-15,215.8934326171875
2015-10-16,214.62875366210935
2015-10-19,217.7903594970703
2015-10-20,221.1326904296875
2015-10-21,224.29425048828125
